Model,Perplexity,Zlib Size,Sample Text
XL,44.02494812011719,633,<|endoftext|>It must be one of the saddest sights ...
XL,46.54994583129883,751,<|endoftext|>On Wednesday of last week (1 January ...
XL,33.89266586303711,678,"<|endoftext|>For example, this year's annual repor..."
XL,31.44166374206543,623,"<|endoftext|>By Dan McGowan (May 31), a freelance ..."
XL,45.65596008300781,586,"<|endoftext|>I am sorry, but this book makes it mo..."
XL,37.342533111572266,762,<|endoftext|>Forbes reports about $2 billion dolla...
XL,32.75053405761719,737,"<|endoftext|>The man, a Canadian dual citizen of C..."
XL,36.96735382080078,531,<|endoftext|>KIEV (Reuters) - Ukraine is a land th...
XL,27.122879028320312,177,<|endoftext|>We can make changes for you – you jus...
XL,40.2786750793457,730,<|endoftext|>It turns out a big new investment at ...
XL,41.704959869384766,649,"<|endoftext|>B. Fisk,

1. First, the general natur..."
XL,32.819984436035156,348,<|endoftext|>Image copyright Science Photo Library...
XL,36.748844146728516,372,"<|endoftext|>I had originally created my image, wh..."
XL,54.02887725830078,714,<|endoftext|>How would I know if I did have the M-...
XL,42.530277252197266,725,"<|endoftext|>PATRONS looking forward ""wonder-ful"" ..."
XL,39.67427444458008,728,"<|endoftext|>FORT VERNON, Va.: Former House Speake..."
XL,39.41130447387695,636,"<|endoftext|>Founded: May 15, 2015 in Berlin (now ..."
XL,24.31986427307129,654,<|endoftext|>Celestine Johnson made this statement...
XL,44.26664733886719,670,<|endoftext|>Cleveland Browns fans were outraged F...
XL,44.527099609375,662,"<|endoftext|>""One by-the way,"" replied Uncle Woots..."
XL,39.51383972167969,616,"<|endoftext|>I was going down some hill, coming ou..."
XL,34.40809631347656,198,<|endoftext|>What is a P-Patch and Should you cons...
XL,53.27120590209961,652,"<|endoftext|>From UniWiki

Fittsmann Series

FITT ..."
XL,37.42934799194336,710,<|endoftext|>Pray with these icons (in the app) fo...
XL,36.94071960449219,428,"<|endoftext|>Dwight, who lost on Sunday against Oa..."
XL,39.050193786621094,699,"<|endoftext|>This past offseason, I got involved w..."
XL,39.4548225402832,768,"<|endoftext|>By: William Wulfrich

On December 8, ..."
XL,47.51105499267578,342,"<|endoftext|>We live on a spaceship!

It really al..."
XL,53.0162239074707,345,<|endoftext|>We are constantly exploring ways to e...
XL,34.95022964477539,295,<|endoftext|>1. This document describes the behavi...
XL,43.102699279785156,675,<|endoftext|>After the big trade the Toronto Maple...
XL,42.91087341308594,367,<|endoftext|>I think some guy named John Saylor wr...
XL,48.84870910644531,685,<|endoftext|>We're sorry. In an update on March 30...
XL,26.26398277282715,602,<|endoftext|>Funko DC COMBINED GREEN LANTERN AND I...
XL,48.49771499633789,697,"<|endoftext|>After receiving much praise on the ""M..."
XL,46.409210205078125,723,"<|endoftext|>The ""Kamikazi Effect"" – where small a..."
XL,46.868289947509766,603,<|endoftext|>After several years when I thought th...
XL,31.162832260131836,702,"<|endoftext|>By RITA J. HUSLOWSKI

This November's..."
XL,56.089141845703125,737,<|endoftext|>After years and years of being neglec...
XL,38.476219177246094,125,"<|endoftext|>Penguins: Hainz, Koivu (rest day), Ha..."
XL,35.10680389404297,698,<|endoftext|>LONDON: Indian Institute of Managemen...
XL,33.348201751708984,567,"<|endoftext|>""That was our best year and the next ..."
XL,30.55637550354004,785,<|endoftext|>How can your brain make sure that you...
XL,29.10872459411621,704,<|endoftext|>HONG KONG (Thomson Reuters Foundation...
XL,30.026348114013672,668,<|endoftext|>You've spent two minutes reading or s...
XL,56.2432975769043,651,"<|endoftext|>A week ago on December 15, 2014 a str..."
XL,41.80645751953125,681,<|endoftext|>The US Airman says she feels'someday ...
XL,38.52105712890625,702,<|endoftext|>It hasn't been the easiest week for N...
XL,33.04275131225586,669,<|endoftext|>The state Democratic convention got r...
XL,25.351526260375977,278,<|endoftext|>GAR-V Heavy Weapons Platform 1/144 MS...
XL,40.9716911315918,695,"<|endoftext|>""All I can offer is my gratitude and ..."
XL,43.387550354003906,587,"<|endoftext|>Pale Star, a 3 minute preview video a..."
XL,36.735130310058594,323,<|endoftext|>It's no mistake. Our country is facin...
XL,17.01006317138672,770,<|endoftext|>This is a rush transcript. Copy may n...
XL,27.900896072387695,700,<|endoftext|>A few days after the shooting of Mich...
XL,42.469398498535156,681,<|endoftext|>As expected with only 1/20 of 1 ounce...
XL,36.32586669921875,795,<|endoftext|>The number two on the Senate's influe...
XL,36.54042434692383,720,<|endoftext|>(NaturalNews) California has-been and...
XL,44.32780456542969,665,"<|endoftext|>
This study evaluated an improved vis..."
XL,39.10337448120117,695,<|endoftext|>After his first solo concert Saturday...
XL,36.688697814941406,653,<|endoftext|>A woman has alleged that she was alle...
XL,42.03236770629883,728,"<|endoftext|>PitBull Dog Breed Specific Laws

1.1 ..."
XL,27.064212799072266,225,<|endoftext|>If you'd asked me to draw up the idea...
XL,29.20159339904785,688,<|endoftext|>This website is for the guidance only...
XL,35.79671859741211,673,"<|endoftext|>In the second season finale of ""Arche..."
XL,38.7464599609375,722,<|endoftext|>KABUL: The Taliban have threatened to...
XL,38.10762023925781,666,<|endoftext|>We don't like being stuck in traffic ...
XL,30.618331909179688,585,<|endoftext|>Catherine J Frompovich Lous Participa...
XL,32.58354187011719,585,<|endoftext|>On June 28 2015 15:22 Jangbi wrote: >...
XL,33.44658660888672,719,<|endoftext|>Gianluca Bucca said Tuesday morning t...
XL,21.6395263671875,682,<|endoftext|>[Previous Chapter] [Table of Contents...
XL,34.760284423828125,767,"<|endoftext|>1 year in office, two budget debates ..."
XL,41.91410446166992,718,"<|endoftext|>Lebel, an American photographer and d..."
XL,51.2012825012207,747,<|endoftext|>Tens have protested by walking off un...
XL,44.63016128540039,783,"<|endoftext|>(Washington,DC) -- A United Nations i..."
XL,36.89605712890625,683,<|endoftext|>There hasn't even been half the holid...
XL,51.67597961425781,493,<|endoftext|>I can still look at this from 25 to 4...
XL,49.77653503417969,424,"<|endoftext|>For your birthday this March 14, 2012..."
XL,27.3431339263916,119,<|endoftext|>Hear some music on these tracks made ...
XL,47.78662109375,637,<|endoftext|>I was not looking forward to trying T...
XL,36.02499771118164,642,<|endoftext|>MOSQUE BUNDLE & BONUS ITEMS. If you p...
XL,52.894775390625,245,<|endoftext|>Proud Members. More and more men in n...
XL,28.361427307128906,258,"<|endoftext|>This pattern is available

This littl..."
XL,38.028160095214844,674,<|endoftext|>Criminal Minds EP 10: Will & Grace Ep...
XL,30.903100967407227,328,"<|endoftext|>[oldembedsrc=""https://m.media.tumblr...."
XL,44.20645523071289,602,"<|endoftext|>SILIVIO - (Photo/KTVQ)


It seemed li..."
XL,29.743915557861328,731,"<|endoftext|>""I love you! It makes being in Americ..."
XL,48.91106414794922,749,"<|endoftext|>""No one should be shocked,"" Rep. Ed D..."
XL,52.82736587524414,671,<|endoftext|>Trevorrow directed two episodes and h...
XL,40.94364547729492,681,<|endoftext|>What a difference 15 weeks may make: ...
XL,44.17912292480469,727,"<|endoftext|>LARVER HENRY (1744 - 1901)

""HON. EDA..."
XL,41.58750915527344,605,<|endoftext|>I do remember one case as though it h...
XL,36.662349700927734,289,<|endoftext|>BENGALURU - Indian football fans floc...
XL,28.66010093688965,674,<|endoftext|>Ticketing.com has the right to refuse...
XL,33.74241638183594,683,<|endoftext|>(Image courtesy U.S Fish & Wildlife S...
XL,42.113929748535156,627,<|endoftext|>I thought it wouldn't be too difficul...
XL,36.9499397277832,643,<|endoftext|>We can safely use some basic statisti...
XL,49.59397506713867,691,<|endoftext|>I'm writing to discuss a situation wh...
XL,34.46890640258789,724,"<|endoftext|>1 of 13

Jonathan Bachman/Getty Image..."
XL,34.33159255981445,512,"<|endoftext|>By

It seemed like a good year, but t..."
XL,27.936735153198242,613,<|endoftext|>What's your favorite game engine out ...
XL,54.88243103027344,630,"<|endoftext|>
A week after a major announcement wi..."
XL,21.177047729492188,738,<|endoftext|>(KUTTV) The former top staffer of for...
XL,30.745710372924805,648,"<|endoftext|>Faced with public support (83%), but ..."
XL,44.34904479980469,694,<|endoftext|>What was one of Australia's proudst a...
XL,45.139522552490234,623,<|endoftext|>If we've told our readers about somet...
XL,39.205230712890625,609,<|endoftext|>Dietrich Bonhoeffer and Maximilian Ko...
XL,44.705326080322266,747,<|endoftext|>The New Delhi high court rejected the...
XL,30.316730499267578,720,<|endoftext|>Lack of funding has allowed police fo...
XL,37.13968276977539,610,"<|endoftext|>This was a fun build, especially sinc..."
XL,31.07623291015625,686,<|endoftext|>This has become our second favorite d...
XL,38.650604248046875,707,<|endoftext|>The U.S government on Tuesday banned ...
XL,40.30429458618164,681,"<|endoftext|>Guns Are Not OK? Gun Control

If Guns..."
XL,53.6664924621582,648,"<|endoftext|>""To call it art would just sell me, a..."
XL,41.84992599487305,690,"<|endoftext|>D.N.A was written, according to David..."
XL,44.19291305541992,723,"<|endoftext|>It does, of course; but you see here ..."
XL,33.47409439086914,652,<|endoftext|>The story takes place around 2 years ...
XL,30.150726318359375,667,<|endoftext|>Rajeev Mishra (Image courtesy Gauri D...
XL,40.949493408203125,425,<|endoftext|>Danish actor Kjartan Seljane's perfor...
XL,40.36548614501953,749,"<|endoftext|>On his program yesterday, MSNBC's Joe..."
XL,37.065940856933594,720,"<|endoftext|>SALES & OFFERS

Our goal? Save your c..."
XL,37.54008483886719,692,<|endoftext|>In case there was any question left o...
XL,39.99094009399414,568,"<|endoftext|>By Mike Sinner & Jim Cramer

A big-do..."
XL,26.16791343688965,761,<|endoftext|>It started with three men. And in Feb...
XL,41.567039489746094,669,"<|endoftext|>It seemed simple but, just two weeks ..."
XL,45.22868728637695,673,<|endoftext|>There have been multiple threads here...
XL,22.821144104003906,406,"<|endoftext|>Milo Yiannopoulakis, Editor-At-Large:..."
XL,45.408546447753906,652,"<|endoftext|>A ""real woman is someone with balls"";..."
XL,24.88136100769043,762,<|endoftext|>You must enter the characters with bl...
XL,28.412675857543945,782,"<|endoftext|>This document is archived (""withdrawn..."
XL,34.78958511352539,718,"<|endoftext|>Catherine Cushway/CNET Networks

In J..."
XL,49.51008605957031,703,<|endoftext|>After last week's post-Moral Battle o...
XL,42.336639404296875,689,"<|endoftext|>The ""dirt hole,"" the dark pit into wh..."
XL,31.216657638549805,784,<|endoftext|>The government is committed to ending...
XL,36.55802536010742,658,<|endoftext|>A week ago I said my wife would not l...
XL,43.87627410888672,682,"<|endoftext|>HTC Vive

If that was any indication ..."
XL,36.41151809692383,597,<|endoftext|>We believe a lot of the credit cards ...
XL,43.234375,696,<|endoftext|>Hate it? Hate a change you'd love jus...
XL,50.32735824584961,510,<|endoftext|>For the people who say a picture on a...
XL,40.42188262939453,676,<|endoftext|>Criminal law provides two different t...
XL,47.6566047668457,738,<|endoftext|>As President Clinton's impeachment is...
XL,35.46513366699219,695,<|endoftext|>Rising tide is not the story the worl...
XL,41.68509292602539,654,"<|endoftext|>In June 2000, David Lynch debuted a s..."
XL,49.068336486816406,660,"<|endoftext|>Couple, the parents who filmed as par..."
XL,21.751567840576172,651,"<|endoftext|>Image, copyright Google Image caption..."
XL,37.09514617919922,675,"<|endoftext|>We have been keeping our heads, necks..."
XL,49.72129821777344,639,"<|endoftext|>""I just know in my heart — I don't ne..."
XL,51.736419677734375,650,<|endoftext|>We will not get in trouble because it...
XL,36.610267639160156,742,<|endoftext|>If someone ever asked your friends if...
XL,41.11870193481445,486,<|endoftext|>Finance - Overview - Currency markets...
XL,43.06287384033203,719,<|endoftext|>[A friend and colleague] and I wanted...
XL,47.837005615234375,665,<|endoftext|>If the state of New Jersey is an adul...
XL,35.191978454589844,675,<|endoftext|>Tales from the New Revolution DLC wil...
XL,43.546722412109375,302,<|endoftext|>The following article has been retrac...
XL,45.77561569213867,680,<|endoftext|>Hannah Eason has spoken directly and ...
XL,44.796871185302734,493,<|endoftext|>It is a rare occurrence that many hav...
XL,30.91716766357422,757,<|endoftext|>I recently published a paper on some ...
XL,53.571598052978516,604,<|endoftext|>On Saturday May 3 (local). A few word...
XL,26.546464920043945,253,"<|endoftext|>""When you ask why she didn't speak to..."
XL,33.55449676513672,700,<|endoftext|>Troy Goudier is being sued by another...
XL,36.783607482910156,694,<|endoftext|>After reading a number of complaints ...
XL,52.75943374633789,485,<|endoftext|>The first day of football has come an...
XL,42.363468170166016,619,<|endoftext|>If you want to build up this business...
XL,46.94036102294922,705,<|endoftext|>Policing has gone on like this withou...
XL,46.29996109008789,631,<|endoftext|>Granado de Oro (The Red Rose; El Teso...
XL,34.17407989501953,735,"<|endoftext|>(CBS New staff - Baltimore, MD - May ..."
XL,97.3969497680664,87,<|endoftext|>Graphic courtesy National Park Servic...
XL,36.515037536621094,666,<|endoftext|>We love our dogs but there are some o...
XL,40.68931198120117,760,<|endoftext|>CAMBRIDGE -- It didn't go so swell or...
XL,35.718902587890625,672,"<|endoftext|>On Aug 8 the ""Puerto Rioses Municipio..."
XL,29.28289031982422,754,<|endoftext|>In a surprise show of bipartisanship ...
XL,44.73539352416992,690,<|endoftext|>I think all of my friends' friends wh...
XL,42.457515716552734,632,"<|endoftext|>How are the three ""Mariocane"" varieti..."
XL,39.31620788574219,678,<|endoftext|>Ahead of a trip overseas - and just a...
XL,36.23960876464844,713,<|endoftext|>From the moment a little girl in a pi...
XL,43.369102478027344,376,"<|endoftext|>Growth

The government may need more ..."
XL,39.60399627685547,703,<|endoftext|>After five seasons of working with an...
XL,34.31517791748047,490,"<|endoftext|>Sporting Charts

Here are our preseas..."
XL,30.566679000854492,789,<|endoftext|>MAY 8 ― A gunman killed 12 unarmed pe...
XL,27.4776611328125,787,<|endoftext|>It might soon be difficult to imagine...
XL,34.27017593383789,625,<|endoftext|>Kirk Cousins threw two touchdown pass...
XL,31.97463607788086,637,<|endoftext|>Caitlín Elms in her home county at he...
XL,39.82010269165039,637,"<|endoftext|>From Wowpedia


Objectives

The Shatt..."
XL,33.0653076171875,315,"<|endoftext|>Bridlewood Apartments
A lovely commun..."
XL,50.076412200927734,667,<|endoftext|>The number one reason I can't give my...
XL,42.00664520263672,693,"<|endoftext|>In June 1996, a man took up his usual..."
XL,25.86357879638672,729,"<|endoftext|>Maine residents should have a strong,..."
XL,52.3324089050293,667,<|endoftext|>In May 2014 it started to rain that w...
XL,41.61495590209961,403,<|endoftext|>[1/29 update for version 2) Here's ho...
XL,34.725887298583984,650,<|endoftext|>In case the image is blurry (or you j...
XL,35.60599899291992,593,"<|endoftext|>There is a ""major risk in using"" a hi..."
XL,31.294065475463867,817,<|endoftext|>LANSING — Lawmakers Wednesday rejecte...
XL,31.334808349609375,674,<|endoftext|>CINCINNATI—For more than four decades...
XL,43.00243377685547,716,"<|endoftext|>1/12 The Walled Garden 1:03 AM by 1,5..."
